time_us,clock,reset_n,enable,sram_0_out,inv1_dout1,inv1_dout2,inv1_dout3,inv1_dout4,inv2_vin1,inv2_vout1,inv2_vin2,inv2_vout2,counter2_value0,counter2_value1,counter2_value2,counter2_value3,counter2_value4,counter2_value5,counter2_value6,counter2_value7,counter1_value4_inv1_din1,counter1_value5_inv1_din2
3.960064999999999724e+00,2.145000000000000018e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199322140000000363e-09,4.199314490000000406e-09,3.299999999999999822e+00,4.199309410000000110e-09,3.299999999999999822e+00,7.403463970000000449e-01,9.696323049999999721e-01,7.449623570000000194e-01,7.483303879999999575e-01,4.199324679999999684e-09,4.199320020000000018e-09,4.199318089999999899e-09,4.199324130000000336e-09,4.199323470000000291e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199324629999999668e-09,3.334399209999999947e+00,-1.942395259999999957e-01
3.960100000000000620e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199314829999999853e-09,4.199313630000000297e-09,3.299999999999999822e+00,4.199310089999999830e-09,3.299999999999999822e+00,7.403465110000000404e-01,9.696276160000000255e-01,7.449615969999999754e-01,7.483665449999999941e-01,4.199322100000000185e-09,4.199319829999999792e-09,4.199326340000000047e-09,4.199326590000000127e-09,4.199325560000000295e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319379999999649e-09,3.334399209999999947e+00,-1.942394709999999969e-01
3.960107000000000266e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199315849999999847e-09,4.199323909999999769e-09,3.299999999999999822e+00,4.199314159999999970e-09,3.299999999999999822e+00,7.403465339999999451e-01,9.696266780000000196e-01,7.449614450000000554e-01,7.483737759999999906e-01,4.199320699999999738e-09,4.199321499999999993e-09,4.199325429999999923e-09,4.199324280000000383e-09,4.199321919999999797e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319989999999678e-09,3.334399209999999947e+00,-1.942394600000000027e-01
3.960121000000000446e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199319819999999954e-09,4.199319769999999938e-09,3.299999999999999822e+00,4.199313780000000345e-09,3.299999999999999822e+00,7.403465799999999764e-01,9.696248020000000079e-01,7.449611409999999934e-01,7.483882379999999834e-01,4.199316459999999876e-09,4.199320639999999885e-09,4.199315830000000171e-09,4.199322589999999679e-09,4.199320399999999643e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199314719999999983e-09,3.334399200000000008e+00,-1.942394379999999865e-01
3.960149000000000363e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199317310000000147e-09,4.199323570000000322e-09,3.299999999999999822e+00,4.199317520000000048e-09,3.299999999999999822e+00,7.403466720000000389e-01,9.696210499999999843e-01,7.449605329999999803e-01,7.484171609999999975e-01,4.199317539999999724e-09,4.199319490000000345e-09,4.199311779999999707e-09,4.199322029999999666e-09,4.199318849999999976e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199320420000000146e-09,3.334399200000000008e+00,-1.942393940000000097e-01
3.960205000000000197e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199318389999999995e-09,4.199321059999999688e-09,3.299999999999999822e+00,4.199317069999999905e-09,3.299999999999999822e+00,7.403468560000000531e-01,9.696135430000000222e-01,7.449593180000000370e-01,7.484750030000000276e-01,4.199320630000000047e-09,4.199317579999999902e-09,4.199318630000000237e-09,4.199321419999999637e-09,4.199321879999999618e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319819999999954e-09,3.334399190000000068e+00,-1.942393060000000005e-01
3.960316999999999865e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199319610000000053e-09,4.199317479999999870e-09,3.299999999999999822e+00,4.199317129999999759e-09,3.299999999999999822e+00,7.403472229999999987e-01,9.695985249999999889e-01,7.449568869999999565e-01,7.485906740000000115e-01,4.199318249999999785e-09,4.199317360000000163e-09,4.199319080000000380e-09,4.199319500000000183e-09,4.199319440000000329e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318359999999654e-09,3.334399170000000190e+00,-1.942391290000000104e-01
3.960541000000000089e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199320379999999967e-09,4.199321140000000044e-09,3.299999999999999822e+00,4.199321170000000385e-09,3.299999999999999822e+00,7.403479590000000554e-01,9.695684620000000198e-01,7.449520259999999894e-01,7.488219680000000045e-01,4.199320349999999627e-09,4.199320909999999640e-09,4.199319590000000377e-09,4.199319910000000148e-09,4.199321480000000318e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199320410000000308e-09,3.334399129999999989e+00,-1.942387770000000013e-01
3.960801459999999885e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199321419999999637e-09,4.199322110000000023e-09,3.299999999999999822e+00,4.199321259999999752e-09,3.299999999999999822e+00,7.403488160000000207e-01,9.695334629999999843e-01,7.449463760000000212e-01,7.490908360000000377e-01,4.199320849999999786e-09,4.199321359999999783e-09,4.199321440000000140e-09,4.199321330000000270e-09,4.199316430000000363e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199321230000000238e-09,3.334399089999999788e+00,-1.942383669999999951e-01
3.961322389999999860e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199321440000000140e-09,4.199322760000000230e-09,3.299999999999999822e+00,4.199321909999999959e-09,3.299999999999999822e+00,7.403505310000000339e-01,9.694633289999999848e-01,7.449350829999999979e-01,7.496283440000000020e-01,4.199322519999999988e-09,4.199321879999999618e-09,4.199322069999999844e-09,4.199323039999999823e-09,4.199322600000000344e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199321290000000092e-09,3.334399009999999830e+00,-1.942375460000000109e-01
3.961998969999999787e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199315789999999993e-09,4.199316480000000378e-09,3.299999999999999822e+00,4.199316330000000331e-09,3.299999999999999822e+00,7.403527659999999955e-01,9.693719640000000304e-01,7.449204289999999951e-01,7.503260269999999510e-01,4.199316049999999911e-09,4.199316119999999602e-09,4.199316430000000363e-09,4.199316669999999777e-09,4.199316759999999971e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199316509999999892e-09,3.334398900000000054e+00,-1.942364809999999886e-01
3.963352120000000145e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199320320000000114e-09,4.199320399999999643e-09,3.299999999999999822e+00,4.199320389999999805e-09,3.299999999999999822e+00,7.403572569999999908e-01,9.691883070000000266e-01,7.448911639999999945e-01,7.517199300000000362e-01,4.199320270000000098e-09,4.199320510000000340e-09,4.199321430000000302e-09,4.199320809999999608e-09,4.199320299999999611e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199321449999999978e-09,3.334398670000000120e+00,-1.942343509999999995e-01
3.966058439999999852e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199320620000000209e-09,4.199319619999999891e-09,3.299999999999999822e+00,4.199320360000000292e-09,3.299999999999999822e+00,7.403663219999999656e-01,9.688172809999999746e-01,7.448328109999999835e-01,7.545017889999999783e-01,4.199320699999999738e-09,4.199320150000000390e-09,4.199320029999999856e-09,4.199320220000000082e-09,4.199319919999999986e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199320020000000018e-09,3.334398230000000130e+00,-1.942300909999999936e-01
3.970100000000000406e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199318809999999798e-09,4.199319400000000151e-09,3.299999999999999822e+00,4.199319240000000266e-09,3.299999999999999822e+00,7.403800659999999478e-01,9.682541340000000440e-01,7.447461149999999863e-01,7.586404540000000196e-01,4.199319309999999957e-09,4.199319200000000087e-09,4.199319080000000380e-09,4.199319080000000380e-09,4.199319159999999909e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318880000000316e-09,3.334397570000000144e+00,-1.942237290000000116e-01
3.970110000000000028e+00,2.970000000000000195e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199324760000000040e-09,4.199322460000000134e-09,3.299999999999999822e+00,4.199319850000000295e-09,3.299999999999999822e+00,7.403801009999999572e-01,9.682527250000000363e-01,7.447459010000000434e-01,7.586506819999999651e-01,4.199313980000000409e-09,4.199326699999999997e-09,4.199319369999999811e-09,4.199314650000000291e-09,4.199330089999999588e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199325520000000117e-09,3.334397570000000144e+00,-1.942237139999999918e-01
3.970129999999999715e+00,2.310000000000000053e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199326240000000016e-09,4.199318120000000240e-09,3.299999999999999822e+00,4.199315909999999700e-09,3.299999999999999822e+00,7.403801690000000324e-01,9.682499079999999925e-01,7.447454740000000184e-01,7.586711350000000520e-01,4.199312649999999654e-09,4.199327260000000010e-09,4.199322179999999714e-09,4.199311869999999902e-09,4.199332140000000242e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199326609999999803e-09,3.334397560000000205e+00,-1.942236820000000086e-01
3.970164999999999722e+00,1.155000000000000027e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199321220000000401e-09,4.199323189999999870e-09,3.299999999999999822e+00,4.199320229999999920e-09,3.299999999999999822e+00,7.403802889999999692e-01,9.682449789999999501e-01,7.447447249999999963e-01,7.587069220000000058e-01,4.199314939999999722e-09,4.199324869999999910e-09,4.199322910000000278e-09,4.199321969999999812e-09,4.199329440000000208e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199321550000000009e-09,3.334397560000000205e+00,-1.942236270000000098e-01
3.970199999999999729e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199323110000000341e-09,4.199321040000000012e-09,3.299999999999999822e+00,4.199319810000000117e-09,3.299999999999999822e+00,7.403804099999999888e-01,9.682400490000000470e-01,7.447439769999999459e-01,7.587427030000000183e-01,4.199327560000000105e-09,4.199320999999999834e-09,4.199320839999999949e-09,4.199321130000000206e-09,4.199329230000000307e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199325589999999808e-09,3.334397549999999821e+00,-1.942235720000000110e-01
3.970206999999999820e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199318330000000141e-09,4.199323909999999769e-09,3.299999999999999822e+00,4.199323530000000144e-09,3.299999999999999822e+00,7.403804339999999762e-01,9.682390629999999554e-01,7.447438269999999694e-01,7.587498590000000265e-01,4.199318420000000335e-09,4.199326109999999643e-09,4.199322989999999807e-09,4.199319970000000002e-09,4.199326900000000060e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199323980000000288e-09,3.334397549999999821e+00,-1.942235609999999890e-01
3.970220999999999556e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199316669999999777e-09,4.199320089999999709e-09,3.299999999999999822e+00,4.199320599999999707e-09,3.299999999999999822e+00,7.403804819999999509e-01,9.682370909999999942e-01,7.447435279999999880e-01,7.587641689999999883e-01,4.199320780000000095e-09,4.199322489999999647e-09,4.199318409999999670e-09,4.199312589999999800e-09,4.199325589999999808e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199313709999999826e-09,3.334397549999999821e+00,-1.942235390000000006e-01
3.970249000000000361e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199321390000000124e-09,4.199324769999999878e-09,3.299999999999999822e+00,4.199323990000000125e-09,3.299999999999999822e+00,7.403805780000000114e-01,9.682331459999999890e-01,7.447429290000000535e-01,7.587927890000000231e-01,4.199318880000000316e-09,4.199316009999999732e-09,4.199314920000000047e-09,4.199311359999999904e-09,4.199326270000000356e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199315480000000060e-09,3.334397539999999882e+00,-1.942234949999999960e-01
3.970305000000000195e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199319719999999922e-09,4.199324109999999833e-09,3.299999999999999822e+00,4.199324600000000154e-09,3.299999999999999822e+00,7.403807700000000214e-01,9.682252550000000069e-01,7.447417320000000451e-01,7.588500240000000119e-01,4.199319409999999989e-09,4.199320070000000034e-09,4.199318669999999588e-09,4.199318990000000186e-09,4.199321619999999701e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199321519999999669e-09,3.334397529999999943e+00,-1.942234069999999868e-01
3.970416999999999863e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199317739999999788e-09,4.199320689999999901e-09,3.299999999999999822e+00,4.199320689999999901e-09,3.299999999999999822e+00,7.403811550000000130e-01,9.682094679999999620e-01,7.447393380000000285e-01,7.589644749999999718e-01,4.199319929999999824e-09,4.199319069999999715e-09,4.199317980000000029e-09,4.199319779999999776e-09,4.199323029999999985e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319119999999731e-09,3.334397520000000004e+00,-1.942232309999999962e-01
3.970641000000000087e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199320970000000321e-09,4.199321580000000350e-09,3.299999999999999822e+00,4.199322469999999972e-09,3.299999999999999822e+00,7.403819249999999963e-01,9.681778680000000525e-01,7.447345509999999669e-01,7.591933140000000080e-01,4.199320710000000403e-09,4.199321990000000315e-09,4.199319910000000148e-09,4.199319769999999938e-09,4.199319860000000132e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319560000000037e-09,3.334397479999999803e+00,-1.942228779999999877e-01
3.970940940000000197e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199321590000000188e-09,4.199317040000000392e-09,3.299999999999999822e+00,4.199316629999999599e-09,3.299999999999999822e+00,7.403829570000000082e-01,9.681355040000000356e-01,7.447281439999999808e-01,7.594996170000000157e-01,4.199314059999999938e-09,4.199314140000000294e-09,4.199315099999999608e-09,4.199315739999999977e-09,4.199321290000000092e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199316809999999987e-09,3.334397430000000107e+00,-1.942224059999999863e-01
3.971540820000000416e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199319960000000164e-09,4.199318640000000074e-09,3.299999999999999822e+00,4.199318480000000189e-09,3.299999999999999822e+00,7.403850260000000016e-01,9.680505929999999593e-01,7.447153380000000045e-01,7.601118590000000008e-01,4.199323010000000309e-09,4.199322339999999600e-09,4.199324030000000304e-09,4.199322009999999991e-09,4.199317799999999641e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199323239999999886e-09,3.334397329999999826e+00,-1.942214620000000114e-01
3.972378900000000268e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199319369999999811e-09,4.199319650000000231e-09,3.299999999999999822e+00,4.199319540000000361e-09,3.299999999999999822e+00,7.403879260000000295e-01,9.679315600000000241e-01,7.446974680000000291e-01,7.609664489999999892e-01,4.199319900000000311e-09,4.199319019999999699e-09,4.199319309999999957e-09,4.199319750000000263e-09,4.199319629999999728e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318599999999896e-09,3.334397189999999789e+00,-1.942201430000000117e-01
3.973257079999999775e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199320689999999901e-09,4.199321309999999767e-09,3.299999999999999822e+00,4.199321109999999704e-09,3.299999999999999822e+00,7.403909760000000340e-01,9.678063230000000239e-01,7.446787689999999627e-01,7.618610110000000324e-01,4.199320620000000209e-09,4.199321259999999752e-09,4.199320460000000324e-09,4.199321680000000382e-09,4.199322229999999730e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199320670000000225e-09,3.334397050000000196e+00,-1.942187609999999898e-01
3.974886840000000365e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199321509999999831e-09,4.199321380000000286e-09,3.299999999999999822e+00,4.199321199999999898e-09,3.299999999999999822e+00,7.403966669999999528e-01,9.675725210000000187e-01,7.446441329999999859e-01,7.635186729999999811e-01,4.199321530000000334e-09,4.199321299999999930e-09,4.199321220000000401e-09,4.199321290000000092e-09,4.199319050000000040e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199321459999999815e-09,3.334396780000000060e+00,-1.942161970000000071e-01
3.977443419999999730e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199319729999999760e-09,4.199319710000000085e-09,3.299999999999999822e+00,4.199319970000000002e-09,3.299999999999999822e+00,7.404056749999999854e-01,9.672021360000000456e-01,7.445899830000000108e-01,7.661123459999999996e-01,4.199319669999999906e-09,4.199319869999999970e-09,4.199320179999999904e-09,4.199319379999999649e-09,4.199319679999999744e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319800000000279e-09,3.334396359999999948e+00,-1.942121739999999874e-01
3.979999999999999982e+00,0.000000000000000000e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199317899999999673e-09,4.199317789999999803e-09,3.299999999999999822e+00,4.199318449999999848e-09,3.299999999999999822e+00,7.404147819999999935e-01,9.668273769999999878e-01,7.445360570000000289e-01,7.686976960000000414e-01,4.199317889999999835e-09,4.199317960000000354e-09,4.199317899999999673e-09,4.199317970000000192e-09,4.199318749999999944e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199317999999999705e-09,3.334395950000000219e+00,-1.942081519999999950e-01
3.980010000000000048e+00,3.300000000000000155e-01,3.299999999999999822e+00,0.000000000000000000e+00,4.199322560000000166e-09,4.199313559999999779e-09,3.299999999999999822e+00,4.199319600000000215e-09,3.299999999999999822e+00,7.404148179999999746e-01,9.668259019999999593e-01,7.445358460000000012e-01,7.687077949999999715e-01,4.199321049999999850e-09,4.199313919999999728e-09,4.199320349999999627e-09,4.199322419999999956e-09,4.199318499999999864e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318480000000189e-09,3.334395939999999836e+00,-1.942081370000000029e-01
3.980030000000000623e+00,9.899999999999999911e-01,3.299999999999999822e+00,0.000000000000000000e+00,4.199319919999999986e-09,4.199320809999999608e-09,3.299999999999999822e+00,4.199313089999999960e-09,3.299999999999999822e+00,7.404148900000000477e-01,9.668229510000000415e-01,7.445354250000000285e-01,7.687279930000000538e-01,4.199308690000000211e-09,4.199322169999999876e-09,4.199320670000000225e-09,4.199324259999999881e-09,4.199316090000000089e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199312100000000306e-09,3.334395939999999836e+00,-1.942081049999999920e-01
3.980065000000000186e+00,2.145000000000000018e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199318520000000367e-09,4.199320759999999592e-09,3.299999999999999822e+00,4.199317040000000392e-09,3.299999999999999822e+00,7.404150149999999542e-01,9.668177879999999558e-01,7.445346880000000001e-01,7.687633350000000476e-01,4.199312270000000029e-09,4.199322670000000036e-09,4.199318130000000077e-09,4.199318270000000287e-09,4.199322770000000067e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199314360000000034e-09,3.334395939999999836e+00,-1.942080499999999932e-01
3.980100000000000193e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199314679999999805e-09,4.199318280000000125e-09,3.299999999999999822e+00,4.199313449999999909e-09,3.299999999999999822e+00,7.404151399999999716e-01,9.668126230000000376e-01,7.445339520000000544e-01,7.687986740000000152e-01,4.199314550000000260e-09,4.199317260000000131e-09,4.199313170000000316e-09,4.199313230000000170e-09,4.199325839999999888e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199314860000000193e-09,3.334395929999999897e+00,-1.942079949999999944e-01
3.980107000000000284e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199317899999999673e-09,4.199318520000000367e-09,3.299999999999999822e+00,4.199319159999999909e-09,3.299999999999999822e+00,7.404151650000000418e-01,9.668115910000000257e-01,7.445338040000000213e-01,7.688057419999999587e-01,4.199319860000000132e-09,4.199317510000000211e-09,4.199314910000000209e-09,4.199313280000000186e-09,4.199319090000000218e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199324200000000027e-09,3.334395929999999897e+00,-1.942079840000000002e-01
3.980121000000000020e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199313130000000138e-09,4.199321919999999797e-09,3.299999999999999822e+00,4.199311569999999806e-09,3.299999999999999822e+00,7.404152160000000427e-01,9.668095249999999474e-01,7.445335100000000095e-01,7.688198769999999849e-01,4.199317400000000341e-09,4.199321580000000350e-09,4.199317770000000128e-09,4.199310029999999977e-09,4.199317879999999998e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199322040000000331e-09,3.334395929999999897e+00,-1.942079620000000117e-01
3.980148999999999937e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199314250000000164e-09,4.199324710000000024e-09,3.299999999999999822e+00,4.199321769999999749e-09,3.299999999999999822e+00,7.404153159999999900e-01,9.668053920000000412e-01,7.445329210000000142e-01,7.688481449999999828e-01,4.199320010000000180e-09,4.199323869999999591e-09,4.199320449999999659e-09,4.199316619999999761e-09,4.199321680000000382e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199321380000000286e-09,3.334395919999999958e+00,-1.942079180000000072e-01
3.980204999999999771e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199319390000000313e-09,4.199323010000000309e-09,3.299999999999999822e+00,4.199321790000000251e-09,3.299999999999999822e+00,7.404155169999999675e-01,9.667971260000000067e-01,7.445317420000000519e-01,7.689046779999999526e-01,4.199321280000000254e-09,4.199321020000000337e-09,4.199319829999999792e-09,4.199318980000000348e-09,4.199322029999999666e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199321049999999850e-09,3.334395910000000018e+00,-1.942078299999999980e-01
3.980316999999999439e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199322110000000023e-09,4.199317279999999806e-09,3.299999999999999822e+00,4.199323620000000338e-09,3.299999999999999822e+00,7.404159179999999507e-01,9.667805870000000246e-01,7.445293859999999597e-01,7.690177289999999832e-01,4.199322860000000262e-09,4.199321869999999781e-09,4.199321259999999752e-09,4.199324490000000285e-09,4.199324590000000317e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199321569999999685e-09,3.334395890000000140e+00,-1.942076540000000073e-01
3.980541000000000107e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199321919999999797e-09,4.199320710000000403e-09,3.299999999999999822e+00,4.199320439999999821e-09,3.299999999999999822e+00,7.404167219999999716e-01,9.667474849999999620e-01,7.445246739999999974e-01,7.692437739999999913e-01,4.199320539999999853e-09,4.199321030000000175e-09,4.199320670000000225e-09,4.199321149999999882e-09,4.199319789999999614e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199321480000000318e-09,3.334395859999999878e+00,-1.942073009999999988e-01
3.980801459999999903e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199315499999999735e-09,4.199316800000000150e-09,3.299999999999999822e+00,4.199316199999999958e-09,3.299999999999999822e+00,7.404176580000000341e-01,9.667089509999999830e-01,7.445191970000000214e-01,7.695065220000000261e-01,4.199315539999999913e-09,4.199316269999999650e-09,4.199316459999999876e-09,4.199316950000000197e-09,4.199316759999999971e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199316269999999650e-09,3.334395810000000182e+00,-1.942068919999999921e-01
3.981322389999999434e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199319119999999731e-09,4.199321659999999879e-09,3.299999999999999822e+00,4.199320730000000079e-09,3.299999999999999822e+00,7.404195319999999914e-01,9.666317450000000422e-01,7.445082509999999543e-01,7.700317349999999950e-01,4.199320289999999773e-09,4.199321380000000286e-09,4.199320909999999640e-09,4.199319869999999970e-09,4.199321290000000092e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199321590000000188e-09,3.334395729999999780e+00,-1.942060720000000074e-01
3.981998969999999805e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199323409999999610e-09,4.199319390000000313e-09,3.299999999999999822e+00,4.199315659999999621e-09,3.299999999999999822e+00,7.404219720000000393e-01,9.665311939999999824e-01,7.444940490000000466e-01,7.707133360000000266e-01,4.199322760000000230e-09,4.199319560000000037e-09,4.199322829999999921e-09,4.199322849999999597e-09,4.199320889999999964e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319319999999795e-09,3.334395620000000005e+00,-1.942050080000000123e-01
3.983352119999999719e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199318470000000351e-09,4.199319059999999877e-09,3.299999999999999822e+00,4.199321900000000121e-09,3.299999999999999822e+00,7.404268729999999854e-01,9.663291590000000486e-01,7.444656910000000405e-01,7.720746840000000111e-01,4.199317029999999727e-09,4.199319710000000085e-09,4.199318339999999979e-09,4.199318399999999832e-09,4.199319080000000380e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318869999999651e-09,3.334395400000000009e+00,-1.942028799999999944e-01
3.986058439999999869e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199320150000000390e-09,4.199319729999999760e-09,3.299999999999999822e+00,4.199320039999999694e-09,3.299999999999999822e+00,7.404367590000000554e-01,9.659213519999999553e-01,7.444091680000000100e-01,7.747898850000000115e-01,4.199319929999999824e-09,4.199320310000000276e-09,4.199319769999999938e-09,4.199319629999999728e-09,4.199320279999999935e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319779999999776e-09,3.334394950000000080e+00,-1.941986229999999869e-01
3.990099999999999980e+00,3.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199318869999999651e-09,4.199319729999999760e-09,3.299999999999999822e+00,4.199319279999999617e-09,3.299999999999999822e+00,7.404517280000000312e-01,9.653032379999999524e-01,7.443252409999999708e-01,7.788256049999999764e-01,4.199319540000000361e-09,4.199318749999999944e-09,4.199318990000000186e-09,4.199319009999999861e-09,4.199319000000000024e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319769999999938e-09,3.334394290000000094e+00,-1.941922680000000012e-01
3.990110000000000046e+00,2.970000000000000195e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199319919999999986e-09,4.199316180000000283e-09,3.299999999999999822e+00,4.199324009999999801e-09,3.299999999999999822e+00,7.404517649999999840e-01,9.653016930000000162e-01,7.443250340000000520e-01,7.788355679999999781e-01,4.199324119999999671e-09,4.199320720000000241e-09,4.199320060000000196e-09,4.199323139999999855e-09,4.199320710000000403e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199323859999999753e-09,3.334394290000000094e+00,-1.941922520000000096e-01
3.990129999999999733e+00,2.310000000000000053e+00,3.299999999999999822e+00,0.000000000000000000e+00,4.199320520000000177e-09,4.199311919999999918e-09,3.299999999999999822e+00,4.199322650000000360e-09,3.299999999999999822e+00,7.404518399999999723e-01,9.652986030000000328e-01,7.443246199999999924e-01,7.788554930000000098e-01,4.199326230000000178e-09,4.199324519999999798e-09,4.199317879999999998e-09,4.199318669999999588e-09,4.199320429999999983e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199325939999999920e-09,3.334394290000000094e+00,-1.941922209999999982e-01
